id,college_id,course_name,specialization,normalized_category,min_percentage,jee_percentile,,,,,,,,,,
717,39,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
718,39,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
719,39,B.Tech,Civil Engineering (Smart Infrastructure & Construction),CIVIL,50,0,,,,,,,,,,
720,39,B.Tech,Computer Science and Engineering (Cloud Computing),CSE_CORE,50,0,,,,,,,,,,
721,39,B.Tech,Computer Science and Engineering (Cyber Security & Forensics),CYBER_SECURITY,50,0,,,,,,,,,,
722,39,B.Tech,Electrical & Computer Engineering,ELECTRICAL,50,0,,,,,,,,,,
723,39,B.Tech,Renewable Energy Engineering,OTHER,50,0,,,,,,,,,,
724,39,B.Tech,Electronics (Artificial Intelligence and Machine Learning),CSE_AI_ML,50,0,,,,,,,,,,
725,39,B.Tech,Electronics (Semiconductor and VLSI Design),ELECTRONICS,50,0,,,,,,,,,,
726,39,B.Tech,Electronics and Communication Engineering,ELECTRONICS,50,0,,,,,,,,,,
727,39,B.Tech,Material Science and Advance Manufacturing,OTHER,50,0,,,,,,,,,,
728,39,B.Tech,Mechanical Engineering (Robotics and Automation),ROBOTICS,50,0,,,,,,,,,,
729,39,B.Tech,Petroleum Engineering,OTHER,50,0,,,,,,,,,,
730,40,B.Tech,Big Data and Analytics,DATA_SCIENCE,45,0,,,,,,,,,,
731,40,B.Tech,Cyber Security,CYBER_SECURITY,45,0,,,,,,,,,,
732,40,B.Tech,Automobile,MECHANICAL,45,0,,,,,,,,,,
733,40,B.Tech,Biomedical,OTHER,45,0,,,,,,,,,,
734,40,B.Tech,Electrical,ELECTRICAL,45,0,,,,,,,,,,
735,40,B.Tech,Information Technology,CSE_CORE,45,0,,,,,,,,,,
736,40,B.Tech,Mechatronics,MECHANICAL,45,0,,,,,,,,,,
737,40,B.Tech,Mechanical,MECHANICAL,45,0,,,,,,,,,,
738,40,B.Tech,Petrochemical,OTHER,45,0,,,,,,,,,,
739,41,B.Tech,Electronics,ELECTRONICS,45,0,,,,,,,,,,
740,42,B.Tech,Civil Engineering (Smart Infra),CIVIL,60,0,,,,,,,,,,
741,42,B.Tech,AI & Data Science,DATA_SCIENCE,60,0,,,,,,,,,,
742,42,B.Tech,CSE (Cyber Security),CYBER_SECURITY,60,0,,,,,,,,,,
743,42,B.Tech,ECE (Biomedical),ELECTRONICS,60,0,,,,,,,,,,
744,42,B.Tech,ECE (VLSI),ELECTRONICS,60,0,,,,,,,,,,
745,42,B.Tech,ECE (Quantum),ELECTRONICS,60,0,,,,,,,,,,
746,42,B.Tech,Mechanical (EV),MECHANICAL,60,0,,,,,,,,,,
747,42,B.Tech,Aerospace,OTHER,60,0,,,,,,,,,,
748,42,B.Tech,Energy Engineering,OTHER,60,0,,,,,,,,,,
749,42,B.Tech,CSE (Quantum Computing),OTHER,60,0,,,,,,,,,,
750,43,B.Tech,CSE (Cyber Security),CYBER_SECURITY,60,0,,,,,,,,,,
751,43,B.Tech,CSE (Data Science),DATA_SCIENCE,60,0,,,,,,,,,,
752,43,B.Tech,AEROSPACE,OTHER,60,0,,,,,,,,,,
753,43,B.Tech,Civil,CIVIL,60,0,,,,,,,,,,
754,43,B.Tech,Electrical and Computer Engineering,ELECTRICAL,60,0,,,,,,,,,,
755,43,B.Tech,Electronics and Communication Engineering,ELECTRONICS,60,0,,,,,,,,,,
756,43,B.Tech,Electronics Engineering (VLSI Design and Technology),ELECTRONICS,60,0,,,,,,,,,,
757,43,B.Tech,Robotics & Ai,ROBOTICS,60,0,,,,,,,,,,
758,44,B.Tech,Computer Science and Engineering (Cyber Security),CYBER_SECURITY,60,0,,,,,,,,,,
759,44,B.Tech,Computer Science and Engineering (Data Science),DATA_SCIENCE,60,0,,,,,,,,,,
760,44,B.Tech,Biomedical Engineering,OTHER,60,0,,,,,,,,,,
761,44,B.Tech,Biotechnology,BIOTECH,60,0,,,,,,,,,,
762,44,B.Tech,Civil Engineering with Computer Application,CIVIL,60,0,,,,,,,,,,
763,44,B.Tech,Electrical and Computer Engineering,ELECTRICAL,60,0,,,,,,,,,,
764,44,B.Tech,Electronics and Communication Engineering,ELECTRONICS,60,0,,,,,,,,,,
765,44,B.Tech,Electronics Engineering (VLSI Design and Technology),ELECTRONICS,60,0,,,,,,,,,,
766,44,B.Tech,Mechanical Engineering,MECHANICAL,60,0,,,,,,,,,,
767,44,B.Tech,Robotics and Artificial Intelligence,CSE_AI_ML,60,0,,,,,,,,,,
768,45,B.Tech,Computer Science and Engineering (Cyber Security),CYBER_SECURITY,60,0,,,,,,,,,,
769,45,B.Tech,Computer Science and Engineering (Data Science),DATA_SCIENCE,60,0,,,,,,,,,,
770,45,B.Tech,Computer Science and Engineering (AI & ML),CSE_AI_ML,60,0,,,,,,,,,,
771,45,B.Tech,Electrical and Computer Engineering,ELECTRICAL,60,0,,,,,,,,,,
772,45,B.Tech,Electronics Engineering (VLSI Design and Technology),ELECTRONICS,60,0,,,,,,,,,,
773,45,B.Tech,Mechanical Engineering,MECHANICAL,60,0,,,,,,,,,,
774,45,B.Tech,Robotics and Artificial Intelligence,CSE_AI_ML,60,0,,,,,,,,,,
775,46,B.Tech,Computer Science & Specializations (AI & Data Science),DATA_SCIENCE,60,0,,,,,,,,,,
776,46,B.Tech,Cyber Security & AI,CYBER_SECURITY,60,0,,,,,,,,,,
777,46,B.Tech,Cloud & DevOps,OTHER,60,0,,,,,,,,,,
778,46,B.Tech,Gaming Technology,OTHER,60,0,,,,,,,,,,
779,46,B.Tech,IoT & Robotics,ROBOTICS,60,0,,,,,,,,,,
780,46,B.Tech,Business Informatics,OTHER,60,0,,,,,,,,,,
781,46,B.Tech,Full Stack Development,OTHER,60,0,,,,,,,,,,
782,46,B.Tech,Electronics & Communication,ELECTRONICS,60,0,,,,,,,,,,
783,46,B.Tech,ECE (VLSI),ELECTRONICS,60,0,,,,,,,,,,
784,46,B.Tech,Mechanical  Engineering,MECHANICAL,60,0,,,,,,,,,,
785,46,B.Tech,Civil Engineering,CIVIL,60,0,,,,,,,,,,
786,46,B.Tech,Electrical Engineering,ELECTRICAL,60,0,,,,,,,,,,
787,46,B.Tech,Biotechnology,BIOTECH,60,0,,,,,,,,,,
788,46,B.Tech,Automobile,MECHANICAL,60,0,,,,,,,,,,
789,46,B.Tech,Mechatronics,MECHANICAL,60,0,,,,,,,,,,
790,46,B.Tech,Civil,CIVIL,60,0,,,,,,,,,,
791,46,B.Tech,Biotechnology,BIOTECH,60,0,,,,,,,,,,
792,47,B.Tech,Computer Science( AI & Data Science),DATA_SCIENCE,60,0,,,,,,,,,,
793,47,B.Tech,Computer Science(Cyber Security & AI),CYBER_SECURITY,60,0,,,,,,,,,,
794,47,B.Tech,Cloud & DevOps,OTHER,60,0,,,,,,,,,,
795,47,B.Tech,Gaming Technology,OTHER,60,0,,,,,,,,,,
796,47,B.Tech,IoT & Robotics,ROBOTICS,60,0,,,,,,,,,,
797,47,B.Tech,Business Informatics,OTHER,60,0,,,,,,,,,,
798,47,B.Tech,Full Stack Development,OTHER,60,0,,,,,,,,,,
799,49,B.Tech,Computer Science and Engineering (Generative AI),CSE_CORE,50,0,,,,,,,,,,
800,49,B.Tech,Electronics & Communication,ELECTRONICS,50,0,,,,,,,,,,
801,49,B.Tech,ECE (IoT),ELECTRONICS,50,0,,,,,,,,,,
802,49,B.Tech,Mechanical (Robotics),ROBOTICS,50,0,,,,,,,,,,
803,49,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
804,49,B.Tech,Electrical (EV),ELECTRICAL,50,0,,,,,,,,,,
805,51,B.Tech,cyber security,CYBER_SECURITY,50,0,,,,,,,,,,
806,53,B.Tech,Computer Science and Engineering (Artificial Intelligence),CSE_AI_ML,50,0,,,,,,,,,,
807,53,B.Tech,Computer Science and Engineering (IOT),CSE_CORE,50,0,,,,,,,,,,
808,53,B.Tech,Computer Science and Engineering (Cloud Computing),CSE_CORE,50,0,,,,,,,,,,
809,55,B.Tech,Automation & Robotics,ROBOTICS,60,0,,,,,,,,,,
810,59,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
811,59,B.Tech,Aeronautical Engineering,OTHER,50,0,,,,,,,,,,
812,59,B.Tech,Mechanical (TATA Technologies),MECHANICAL,50,0,,,,,,,,,,
813,59,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
814,59,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
815,59,B.Tech,ISE,OTHER,50,0,,,,,,,,,,
816,59,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
817,59,B.Tech,CSE (Cloud + Info Security - Google),OTHER,50,0,,,,,,,,,,
818,59,B.Tech,CSE (PwC),OTHER,50,0,,,,,,,,,,
819,59,B.Tech,CSE (Mobile + Cloud - Google),OTHER,50,0,,,,,,,,,,
820,59,B.Tech,CSE (GenAI - IBM),OTHER,50,0,,,,,,,,,,
821,59,B.Tech,Computer Engineering (Software),OTHER,50,0,,,,,,,,,,
822,59,B.Tech,EEE (Microgrid),ELECTRICAL,50,0,,,,,,,,,,
823,59,B.Tech,CSE (IoT - Intel),OTHER,50,0,,,,,,,,,,
824,59,B.Tech,Civil (Environmental Geo Tech),CIVIL,50,0,,,,,,,,,,
825,59,B.Tech,EEE (EV - Siemens),ELECTRICAL,50,0,,,,,,,,,,
826,59,B.Tech,CSE (Blockchain),OTHER,50,0,,,,,,,,,,
827,59,B.Tech,CSE (AI DevOps),OTHER,50,0,,,,,,,,,,
828,59,B.Tech,CSE (AI + Data Engg),OTHER,50,0,,,,,,,,,,
829,59,B.Tech,CSE (Cyber Physical Systems),CYBER_SECURITY,50,0,,,,,,,,,,
830,59,B.Tech,Civil (Construction Tech),CIVIL,50,0,,,,,,,,,,
831,59,B.Tech,ECE (Robotics),ROBOTICS,50,0,,,,,,,,,,
832,59,B.Tech,ECE (VLSI),ELECTRONICS,50,0,,,,,,,,,,
833,59,B.Tech,Mechanical (Robotics),ROBOTICS,50,0,,,,,,,,,,
834,61,B.Tech,CSE (Artificial Intelligence & IoT),CSE_AI_ML,75,95,,,,,,,,,,
835,61,B.Tech,CSE (Artificial Intelligence & Robotics),CSE_AI_ML,75,95,,,,,,,,,,
836,61,B.Tech,Full Stack Development,OTHER,75,95,,,,,,,,,,
837,67,B.Tech,Aerospace Engineering (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,
838,67,B.Tech,Biomedical Engineering,OTHER,80,0,,,,,,,,,,
839,67,B.Tech,Food Processing & Engineering,OTHER,80,0,,,,,,,,,,
840,67,B.Tech,CSE (AI),OTHER,80,0,,,,,,,,,,
841,67,B.Tech,Biotechnology (AI),BIOTECH,80,0,,,,,,,,,,Aerospace Engineering (AI & ML)
842,67,B.Tech,Robotics & Automation (AI & DS),DATA_SCIENCE,80,0,,,,,,,,,,
843,67,B.Tech,Biomedical (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,Food Processing & Engineering
844,67,B.Tech,Aerospace (UAV),OTHER,80,0,,,,,,,,,,CSE (AI)
845,67,B.Tech,Food Processing (IoT),OTHER,80,0,,,,,,,,,,Biotechnology (AI)
846,67,B.Tech,EEE,ELECTRICAL,80,0,,,,,,,,,,Robotics & Automation (AI & DS)
847,67,B.Tech,Civil Engineering,CIVIL,80,0,,,,,,,,,,Biomedical (AI & ML)
848,67,B.Tech,Mechanical (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,Aerospace (UAV)
849,67,B.Tech,Biotechnology (Genome Tech),BIOTECH,80,0,,,,,,,,,,
850,67,B.Tech,Robotics & Automation (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,
851,67,B.Tech,Aerospace Engineering,OTHER,80,0,,,,,,,,,,EEE
852,67,B.Tech,ECE (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,Civil Engineering
853,67,B.Tech,EEE (AI & ML),CSE_AI_ML,80,0,,,,,,,,,,Mechanical (AI & ML)
854,67,B.Tech,Aerospace (Aircraft Maintenance),OTHER,80,0,,,,,,,,,,
855,67,B.Tech,Civil (BIM & Digital Twin),CIVIL,80,0,,,,,,,,,,Biotechnology (Genome Tech)
856,67,B.Tech,Civil (Geospatial Technology),CIVIL,80,0,,,,,,,,,,Robotics & Automation (AI & ML)
857,69,B.Tech,Mechanical (Automobile),MECHANICAL,50,0,,,,,,,,,,EEE (AI & ML)
858,69,B.Tech,Electrical Engineering,ELECTRICAL,50,0,,,,,,,,,,Aerospace (Aircraft Maintenance)
859,69,B.Tech,E&TC,OTHER,50,0,,,,,,,,,,Civil (BIM & Digital Twin)
860,69,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,Aerospace Engineering (B.E.)
861,69,B.Tech,Mechatronics Engineering,MECHANICAL,50,0,,,,,,,,,,
862,69,B.Tech,CS & Communication Engineering,OTHER,50,0,,,,,,,,,,
863,69,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
864,69,B.Tech,CSE (AI),OTHER,50,0,,,,,,,,,,
865,69,B.Tech,Electronics & Computer Engineering,ELECTRONICS,50,0,,,,,,,,,,
866,69,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
867,69,B.Tech,CS & Systems Engineering,OTHER,50,0,,,,,,,,,,
868,69,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
869,69,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
870,69,B.Tech,Electronics (VLSI),ELECTRONICS,50,0,,,,,,,,,,
871,69,B.Tech,Construction Technology,OTHER,50,0,,,,,,,,,,
872,69,B.Tech,CSE (IoT + Cyber Security + Blockchain),CYBER_SECURITY,50,0,,,,,,,,,,
873,69,B.Tech,Electrical & Computer Engineering,ELECTRICAL,50,0,,,,,,,,,,
874,69,B.Tech,Mechanical (L&T EduTech),MECHANICAL,50,0,,,,,,,,,,
875,73,B.Tech,Automobile Engineering,MECHANICAL,50,85,,,,,,,,,,
876,73,B.Tech,Mechanical (Mechatronics),MECHANICAL,50,85,,,,,,,,,,
877,73,B.Tech,CSE (Hons),OTHER,50,85,,,,,,,,,,
878,73,B.Tech,Food Technology,OTHER,50,85,,,,,,,,,,
879,73,B.Tech,Electrical Engineering,ELECTRICAL,50,85,,,,,,,,,,
880,73,B.Tech,Chemical Engineering,OTHER,50,85,,,,,,,,,,
881,73,B.Tech,EEE,ELECTRICAL,50,85,,,,,,,,,,
882,73,B.Tech,CSE (AI & Data Engineering),OTHER,50,85,,,,,,,,,,
883,73,B.Tech,Mathematics & Computing,OTHER,50,85,,,,,,,,,,
884,73,B.Tech,Biomedical Engineering,OTHER,50,85,,,,,,,,,,
885,73,B.Tech,CSE (Data Science & Data Engineering) (Hons),DATA_SCIENCE,50,85,,,,,,,,,,
886,73,B.Tech,CSE (Data Science & ML Advanced),DATA_SCIENCE,50,85,,,,,,,,,,
887,73,B.Tech,Biotechnology (International),BIOTECH,50,85,,,,,,,,,,
888,73,B.Tech,CSE (DevOps),OTHER,50,85,,,,,,,,,,
889,73,B.Tech,CSE (Big Data & AI),DATA_SCIENCE,50,85,,,,,,,,,,
890,73,B.Tech,Mechanical (International),MECHANICAL,50,85,,,,,,,,,,
891,73,B.Tech,CSE (Decision Science & ML),OTHER,50,85,,,,,,,,,,
892,73,B.Tech,ECE (International),ELECTRONICS,50,85,,,,,,,,,,
893,73,B.Tech,Automobile (International),MECHANICAL,50,85,,,,,,,,,,
894,73,B.Tech,CSE (AI & System Design - Global),OTHER,50,85,,,,,,,,,,
895,73,B.Tech,Civil (International),CIVIL,50,85,,,,,,,,,,
896,73,B.Tech,CSE (Robotics & AI),ROBOTICS,50,85,,,,,,,,,,
897,73,B.Tech,"CSE (Cyber Security, Compliance & Risk)",CYBER_SECURITY,50,85,,,,,,,,,,
898,73,B.Tech,CSE (Generative AI),OTHER,50,85,,,,,,,,,,
899,73,B.Tech,Semiconductor & VLSI,OTHER,50,85,,,,,,,,,,
900,73,B.Tech,CSE (Applied AI) (Hons),OTHER,50,85,,,,,,,,,,
901,73,B.Tech,CSE (Business Systems),OTHER,50,85,,,,,,,,,,
902,73,B.Tech,Mechanical (AI & ML),CSE_AI_ML,50,85,,,,,,,,,,
903,73,B.Tech,Electrical & Computer Engineering,ELECTRICAL,50,85,,,,,,,,,,
904,73,B.Tech,CSE (Fintech & AI),OTHER,50,85,,,,,,,,,,
905,73,B.Tech,CSE (AI & Data Analytics),DATA_SCIENCE,50,85,,,,,,,,,,
906,73,B.Tech,AR & VR,OTHER,50,85,,,,,,,,,,
907,73,B.Tech,CSE (Machine Intelligence & Data Analytics),DATA_SCIENCE,50,85,,,,,,,,,,
908,73,B.Tech,ECE (VLSI),ELECTRONICS,50,85,,,,,,,,,,
909,73,B.Tech,Civil (AI & ML),CSE_AI_ML,50,85,,,,,,,,,,
910,73,B.Tech,AI & Automation,OTHER,50,85,,,,,,,,,,
911,73,B.Tech,CSE (IoT & AI Analytics),DATA_SCIENCE,50,85,,,,,,,,,,
912,73,B.Tech,CSE (AI DevOps),OTHER,50,85,,,,,,,,,,
913,73,B.Tech,Electrical (AI),ELECTRICAL,50,85,,,,,,,,,,
914,73,B.Tech,ECE (Semiconductor & VLSI),ELECTRONICS,50,85,,,,,,,,,,
915,80,B.Tech,Aeronautical Engineering,OTHER,50,0,,,,,,,,,,
916,80,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
917,80,B.Tech,Aircraft Maintenance Engineering,OTHER,50,0,,,,,,,,,,
918,80,B.Tech,AI & ML,CSE_AI_ML,50,0,,,,,,,,,,
919,80,B.Tech,Automobile Engineering,MECHANICAL,50,0,,,,,,,,,,
920,80,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
921,80,B.Tech,CSE (Software Engineering),OTHER,50,0,,,,,,,,,,
922,80,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
923,80,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
924,80,B.Tech,Electronics & Instrumentation,ELECTRONICS,50,0,,,,,,,,,,
925,80,B.Tech,Marine Engineering,OTHER,50,0,,,,,,,,,,
926,80,B.Tech,Robotics & Automation,ROBOTICS,50,0,,,,,,,,,,
927,81,B.Tech,Electronics Engineering (VLSI Design & Technology),ELECTRONICS,50,0,,,,,,,,,,
928,83,B.Tech,Information Science & Engineering,CSE_CORE,50,0,,,,,,,,,,
929,83,B.Tech,Electronics & Communication Engineering (full form instead of ECE),ELECTRONICS,50,0,,,,,,,,,,
930,83,B.Tech,Electrical & Electronics Engineering (EEE),ELECTRICAL,50,0,,,,,,,,,,
931,83,B.Tech,Electronics & Instrumentation Engineering,ELECTRONICS,50,0,,,,,,,,,,
932,83,B.Tech,Electronics (VLSI Design & Technology),ELECTRONICS,50,0,,,,,,,,,,
933,83,B.Tech,Petroleum Engineering,OTHER,50,0,,,,,,,,,,
934,83,B.Tech,Agricultural Engineering,OTHER,50,0,,,,,,,,,,
935,83,B.Tech,Dairy Technology,OTHER,50,0,,,,,,,,,,
936,83,B.Tech,Marine Engineering,OTHER,50,0,,,,,,,,,,
937,83,B.Tech,Mining Engineering,OTHER,50,0,,,,,,,,,,
938,83,B.Tech,Textile Engineering,OTHER,50,0,,,,,,,,,,
939,83,B.Tech,Construction Technology,OTHER,50,0,,,,,,,,,,
940,86,B.Tech,CSE (Quantum Computing & AI),OTHER,50,0,,,,,,,,,,
941,88,B.Tech,Electrical Engineering (you only have EEE),ELECTRICAL,80,80,,,,,,,,,,
942,88,B.Tech,Chemical Engineering,OTHER,80,80,,,,,,,,,,
943,88,B.Tech,Biotechnology,BIOTECH,80,80,,,,,,,,,,
944,88,B.Tech,Biomedical Engineering,OTHER,80,80,,,,,,,,,,
945,88,B.Tech,Information Science & Engineering,CSE_CORE,80,80,,,,,,,,,,
946,88,B.Tech,Electronics & Instrumentation Engineering,ELECTRONICS,80,80,,,,,,,,,,
947,88,B.Tech,Electronics (VLSI),ELECTRONICS,80,80,,,,,,,,,,
948,88,B.Tech,Mechatronics Engineering,MECHANICAL,80,80,,,,,,,,,,
949,88,B.Tech,Aerospace Engineering,OTHER,80,80,,,,,,,,,,
950,88,B.Tech,Automobile Engineering,MECHANICAL,80,80,,,,,,,,,,
951,89,B.Tech,Artificial Intelligence & Data Science,DATA_SCIENCE,50,0,,,,,,,,,,
952,89,B.Tech,Electrical Engineering (separate from EEE),ELECTRICAL,50,0,,,,,,,,,,
953,89,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
954,89,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
955,89,B.Tech,Food Technology,OTHER,50,0,,,,,,,,,,
956,89,B.Tech,Information Science & Engineering,CSE_CORE,50,0,,,,,,,,,,
957,89,B.Tech,Electronics & Instrumentation Engineering,ELECTRONICS,50,0,,,,,,,,,,
958,89,B.Tech,Electronics (VLSI Design & Technology),ELECTRONICS,50,0,,,,,,,,,,
959,89,B.Tech,Aerospace Engineering,OTHER,50,0,,,,,,,,,,
960,89,B.Tech,Automobile Engineering,MECHANICAL,50,0,,,,,,,,,,
961,94,B.Tech,Biomedical (Machine Intelligence),OTHER,50,0,,,,,,,,,,
962,94,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
963,94,B.Tech,Biotechnology (Computational Biology),BIOTECH,50,0,,,,,,,,,,
964,94,B.Tech,Biotechnology (Food Technology),BIOTECH,50,0,,,,,,,,,,
965,94,B.Tech,Biotechnology (Genetic Engineering),BIOTECH,50,0,,,,,,,,,,
966,94,B.Tech,Biotechnology (Regenerative Medicine),BIOTECH,50,0,,,,,,,,,,
967,94,B.Tech,Chemical Engineering,OTHER,50,0,,,,,,,,,,
968,94,B.Tech,Civil Engineering,CIVIL,50,0,,,,,,,,,,
969,94,B.Tech,Civil (Computer Applications),CIVIL,50,0,,,,,,,,,,
970,94,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
971,94,B.Tech,CSE,OTHER,50,0,,,,,,,,,,
972,94,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
973,94,B.Tech,CSE (DevSecOps),OTHER,50,0,,,,,,,,,,
974,94,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
975,94,B.Tech,CSE (Big Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
976,94,B.Tech,CSE (Blockchain),OTHER,50,0,,,,,,,,,,
977,94,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
978,94,B.Tech,CSE (Networking),OTHER,50,0,,,,,,,,,,
979,95,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
980,95,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
981,95,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
982,95,B.Tech,CSE (Big Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
983,95,B.Tech,CSE (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
984,95,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
985,95,B.Tech,CSE (Gaming Technology),OTHER,50,0,,,,,,,,,,
986,95,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
987,95,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
988,95,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
989,95,B.Tech,ECE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
990,95,B.Tech,IT,OTHER,50,0,,,,,,,,,,
991,96,B.Tech,Artificial Intelligence,CSE_AI_ML,50,0,,,,,,,,,,
992,96,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
993,96,B.Tech,ECE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
994,96,B.Tech,Electronics (VLSI Design & Technology),ELECTRONICS,50,0,,,,,,,,,,
995,96,B.Tech,Mechanical (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
996,97,B.Tech,Automobile Engineering,MECHANICAL,50,0,,,,,,,,,,
997,97,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
998,97,B.Tech,ECE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
999,97,B.Tech,ECE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1000,97,B.Tech,Mechanical (AI & ML),CSE_AI_ML,50,0,,,,,,,,,,
1001,98,B.Tech,Artificial Intelligence,CSE_AI_ML,50,0,,,,,,,,,,
1002,98,B.Tech,Artificial Intelligence & Future Technologies,CSE_AI_ML,50,0,,,,,,,,,,
1003,98,B.Tech,Biomedical Engineering,OTHER,50,0,,,,,,,,,,
1004,98,B.Tech,Biotechnology,BIOTECH,50,0,,,,,,,,,,
1005,98,B.Tech,Biotechnology (Food Technology),BIOTECH,50,0,,,,,,,,,,
1006,98,B.Tech,CSE (Business Systems),OTHER,50,0,,,,,,,,,,
1007,98,B.Tech,CSE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1008,98,B.Tech,CSE (Blockchain),OTHER,50,0,,,,,,,,,,
1009,98,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1010,98,B.Tech,CSE (Medical Engineering),OTHER,50,0,,,,,,,,,,
1011,98,B.Tech,CSE (Big Data Analytics),DATA_SCIENCE,50,0,,,,,,,,,,
1012,98,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1013,98,B.Tech,ECE (Data Science),DATA_SCIENCE,50,0,,,,,,,,,,
1014,98,B.Tech,IT,OTHER,50,0,,,,,,,,,,
1015,98,B.Tech,Software Product Engineering,OTHER,50,0,,,,,,,,,,
1016,99,B.Tech,Civil (Structural Engineering),CIVIL,50,0,,,,,,,,,,
1017,99,B.Tech,CSE (Cloud Computing),OTHER,50,0,,,,,,,,,,
1018,99,B.Tech,CSE (IoT),OTHER,50,0,,,,,,,,,,
1019,99,B.Tech,CSE (Product Engineering AI),OTHER,50,0,,,,,,,,,,
1020,99,B.Tech,EEE,ELECTRICAL,50,0,,,,,,,,,,
1021,99,B.Tech,EEE (Renewable Energy),ELECTRICAL,50,0,,,,,,,,,,
1022,99,B.Tech,ECE,ELECTRONICS,50,0,,,,,,,,,,
1023,99,B.Tech,ECE (Advanced Communication),ELECTRONICS,50,0,,,,,,,,,,
1024,99,B.Tech,ECE (Signal Processing AI/ML),CSE_AI_ML,50,0,,,,,,,,,,
1025,99,B.Tech,ECE (Embedded Systems & IoT),ELECTRONICS,50,0,,,,,,,,,,
1026,99,B.Tech,ECE (VLSI Design),ELECTRONICS,50,0,,,,,,,,,,
1027,99,B.Tech,Mechanical (Additive Manufacturing),MECHANICAL,50,0,,,,,,,,,,
1028,99,B.Tech,Mechanical (Automotive Engineering),MECHANICAL,50,0,,,,,,,,,,
1029,99,B.Tech,Mechanical (Robotics & Automation),ROBOTICS,50,0,,,,,,,,,,
1030,99,B.Tech,Microelectronics & Semiconductors,ELECTRONICS,50,0,,,,,,,,,,
1031,101,B.Tech,CSE (AI),OTHER,95,0,,,,,,,,,,
1032,101,B.Tech,Artificial Intelligence,CSE_AI_ML,95,0,,,,,,,,,,
1033,101,B.Tech,Biotechnology,BIOTECH,95,0,,,,,,,,,,
1034,101,B.Tech,Environmental Engineering,OTHER,95,0,,,,,,,,,,
1035,101,B.Tech,Biomedical Engineering,OTHER,95,0,,,,,,,,,,
1036,103,B.Tech,Electronics & Telecommunication Engineering,ELECTRONICS,50,0,,,,,,,,,,
1037,103,B.Tech,Electrical Engineering ,ELECTRICAL,50,0,,,,,,,,,,
1038,103,B.Tech,Aeronautical Engineering,OTHER,50,0,,,,,,,,,,
1039,105,B.Tech,CSE (AI & ML),CSE_AI_ML,70,0,,,,,,,,,,
